Document_starts,Text,Gold_BSC_seq_integrateIF,Gold_IBCC
0,to,0,0
0,those,0,0
0,who,0,0
0,have,0,0
0,suffered,0,0
0,and,0,0
0,most,0,0
0,importantly,0,0
0,helps,0,0
0,in,0,0
0,reducing,0,0
0,crime,0,0
0,and,0,0
0,criminals,0,0
0,in,0,0
0,our,0,0
0,society,0,0
0,.,1,1
1,Violations,1,3
0,of,1,4
0,gun,1,4
0,control,1,4
0,laws,1,4
0,",",1,4
0,such,1,4
0,as,1,4
0,a,1,4
0,straw,1,4
0,purchase,1,4
0,",",1,4
0,usually,1,4
0,result,1,4
0,in,1,4
0,felony,1,4
0,charges,1,4
0,.,1,1
1,These,1,1
0,children,1,1
0,",",1,1
0,young,1,1
0,adults,1,1
0,",",1,1
0,and,1,1
0,even,1,1
0,adults,1,1
0,are,1,1
0,being,1,1
0,used,1,1
0,as,1,1
0,",",1,1
0,Darlene,1,1
0,Williams,1,1
0,believes,1,1
0,",",1,1
0,"""guinea",1,1
0,pigs,1,1
0,"""",1,1
0,to,1,1
0,try,1,1
0,out,1,1
0,what,1,1
0,many,1,1
0,believe,1,1
0,solve,1,1
0,numerous,1,1
0,school,1,1
0,associated,1,1
0,problems,1,1
0,.,1,1
1,as,1,1
0,criticism,1,1
0,that,1,1
0,the,1,1
0,initiative,1,1
0,allows,1,1
0,ause,1,1
0,for,1,1
0,limitless,1,1
0,aother,1,1
0,conditionsa,1,1
0,specified,1,1
0,by,1,1
0,any,1,1
0,physicianaa,1,1
0,could,1,1
0,just,1,1
0,as,1,1
0,easily,1,1
0,be,1,1
0,seen,1,1
0,as,1,1
0,a,1,1
0,positive,1,1
0,.,1,1
1,The,1,1
0,Nuclear,1,1
0,Regulatory,1,1
0,Authority,1,1
0,reports,1,1
0,to,1,1
0,the,1,1
0,President,1,1
0,of,1,1
0,Argentina,1,1
0,and,1,1
0,is,1,1
0,empowered,1,1
0,to,1,1
0,regulate,1,1
0,and,1,1
0,control,1,1
0,the,1,1
0,nuclear,1,1
0,activity,1,1
0,with,1,1
0,regard,1,1
0,to,1,1
0,radiological,1,1
0,and,1,1
0,nuclear,1,1
0,safety,1,1
0,",",1,1
0,physical,1,1
0,protection,1,1
0,and,1,1
0,nuclear,1,1
0,non,1,1
0,-,1,1
0,proliferation,1,1
0,issues,1,1
0,.,1,1
1,"""",1,1
0,growing,1,1
0,marijuana,1,1
0,cannabis,1,1
0,using,1,1
0,hydroponics,1,1
0,"""",1,1
0,from,1,1
0,theme,1,1
0,tie,1,1
0,stick,1,1
0,marijuana,1,1
0,",",1,1
0,detoxify,1,1
0,body,1,1
0,marijuana,1,1
0,",",1,1
0,marijuana,1,1
0,on,1,1
0,the,1,1
0,moon,1,1
0,and,1,1
0,support,1,1
0,marijuana,1,1
0,legalization,1,1
0,",",1,1
0,medical,1,1
0,marijuana,1,1
0,reform,1,1
0,or,1,1
0,also,1,1
0,mp,1,1
0,smoking,1,1
0,marijuana,1,1
0,!,1,1
1,Radiation,2,2
0,kills,0,0
0,micro,0,0
0,-,0,0
0,organisms,0,0
0,",",0,0
0,bacteria,0,0
0,",",0,0
0,and,0,0
0,other,0,0
0,deadly,0,0
0,things,0,0
0,that,0,0
0,could,0,0
0,be,0,0
0,in,0,0
0,your,0,0
0,food,0,0
0,before,0,0
0,it,0,0
0,has,0,0
0,been,0,0
0,packaged,0,0
0,.,1,1
1,Most,1,1
0,of,1,1
0,public,1,1
0,continue,1,1
0,to,1,1
0,believe,1,1
0,that,1,1
0,late,1,1
0,term,1,1
0,abortions,1,2
0,should,1,0
0,only,1,0
0,be,1,0
0,undertaken,1,0
0,when,1,0
0,the,1,0
0,women,1,0
0,is,1,0
0,either,1,0
0,seriously,1,0
0,ill,1,0
0,or,1,0
0,when,1,0
0,their,1,0
0,babies,1,0
0,have,1,0
0,no,1,0
0,hope,1,0
0,of,1,0
0,survival,1,0
0,and,1,1
0,will,1,1
0,die,1,1
0,a,1,1
0,more,1,1
0,horrific,1,1
0,death,1,1
0,if,1,1
0,allowed,1,1
0,to,1,1
0,come,1,1
0,to,1,1
0,term,1,1
0,.,1,1
1,The,1,1
0,minimum,1,1
0,wage,1,1
0,in,1,1
0,Georgia,1,1
0,is,1,1
0,so,1,1
0,low,1,1
0,that,1,1
0,minimum,1,1
0,wage,1,1
0,workers,1,2
0,can,1,0
0,',1,0
0,t,1,0
0,afford,1,0
0,the,1,0
0,basic,1,0
0,necessities,1,0
0,they,1,1
0,need,1,1
0,to,1,1
0,get,1,1
0,by,1,1
0,",",1,1
0,but,1,1
0,the,1,1
0,minimum,1,1
0,wage,1,1
0,in,1,1
0,Georgia,1,1
0,hasn,1,1
0,',1,1
0,t,1,1
0,been,1,1
0,raised,1,1
0,since,1,1
0,2009,1,1
0,",",1,1
0,despite,1,1
0,inflation,1,1
0,.,1,1
1,Skills,1,1
0,like,1,1
0,how,1,1
0,to,1,1
0,interact,1,1
0,with,1,1
0,coworkers,1,1
0,and,1,1
0,customers,1,1
0,have,1,1
0,to,1,1
0,be,1,1
0,learned,1,1
0,on,1,1
0,the,1,1
0,job,1,1
0,",",1,1
0,and,1,1
0,minimum,1,2
0,-,1,0
0,wage,1,0
0,jobs,1,0
0,provide,1,0
0,inexperienced,1,0
0,workers,1,0
0,the,1,0
0,opportunity,1,0
0,to,1,0
0,learn,1,0
0,these,1,1
0,skills,1,1
0,.,1,1
1,Also,1,1
0,when,1,1
0,the,1,1
0,fetus,1,1
0,is,1,1
0,detected,1,1
0,as,1,1
0,suffering,1,1
0,from,1,1
0,defects,1,1
0,",",1,1
0,an,1,1
0,abortion,1,1
0,within,1,1
0,120,1,1
0,days,1,1
0,of,1,1
0,conception,1,1
0,is,1,1
0,permitted,1,1
0,.,1,1
1,If,4,3
0,it,3,4
0,took,3,4
0,one,3,4
0,-,3,4
0,hundred,3,4
0,-,3,4
0,and,3,4
0,-,3,4
0,forty,3,4
0,-,3,4
0,three,3,4
0,attempts,3,4
0,to,3,4
0,successfully,3,4
0,clone,3,4
0,the,3,4
0,first,3,4
0,human,3,4
0,",",3,4
0,that,3,4
0,is,3,4
0,one,3,4
0,-,3,4
0,hundred,3,4
0,-,3,4
0,and,3,4
0,-,3,4
0,forty,3,4
0,-,3,4
0,three,1,4
0,lives,1,4
0,that,1,4
0,were,1,4
0,killed,1,4
0,.,1,1
1,For,1,1
0,minors,1,1
0,",",1,1
0,there,1,1
0,are,1,1
0,some,1,1
0,state,1,1
0,laws,1,1
0,that,1,1
0,protect,1,1
0,their,1,1
0,privacy,1,1
0,and,1,1
0,allow,1,1
0,the,1,1
0,minors,1,1
0,to,1,1
0,have,1,1
0,an,1,1
0,abortion,1,1
0,.,1,1
1,Many,1,1
0,believe,1,1
0,that,1,1
0,cloning,1,1
0,means,1,1
0,making,1,1
0,another,1,1
0,human,1,1
0,being,1,1
0,that,1,1
0,',1,1
0,s,1,1
0,.,1,1
0,.,1,1
0,.,1,1
0,.,1,1
0,.,1,1
0,.,1,1
1,Marijuana,2,2
0,has,0,0
0,been,0,0
0,adapted,0,0
0,to,0,0
0,fit,0,0
0,our,0,0
0,lifestyles,0,0
0,and,0,0
0,our,0,0
0,social,0,0
0,environment,0,0
0,.,1,1
1,Marijuana,2,2
0,is,0,0
0,technically,0,0
0,much,0,0
0,healthier,0,0
0,for,0,0
0,you,0,0
0,than,0,0
0,alcohol,0,0
0,or,0,0
0,tobacco,0,0
0,.,1,1
1,Thus,1,1
0,",",1,1
0,criminalizing,1,1
0,abortion,1,1
0,is,1,1
0,not,1,1
0,something,1,1
0,new,1,1
0,",",1,1
0,and,1,1
0,there,1,1
0,is,1,1
0,plenty,1,1
0,of,1,1
0,historical,1,1
0,precedent,1,1
0,to,1,1
0,give,1,1
0,guidance,1,1
0,for,1,1
0,illegal,1,1
0,abortion,1,1
0,",",1,1
0,if,1,1
0,it,1,1
0,were,1,1
0,to,1,1
0,become,1,1
0,so,1,1
0,in,1,1
0,the,1,1
0,future,1,1
0,.,1,1
1,Resources,4,3
0,should,3,4
0,not,3,4
0,be,3,4
0,wasted,3,4
0,on,1,4
0,attempting,1,4
0,to,1,4
0,achieve,1,4
0,the,1,4
0,impossible,1,4
0,.,1,1
1,However,1,1
0,",",1,1
0,efforts,2,2
0,to,0,0
0,improve,0,0
0,contraceptive,0,0
0,use,0,0
0,and,0,0
0,reduce,0,0
0,the,0,0
0,number,0,0
0,of,0,0
0,unintended,0,0
0,pregnancies,0,0
0,in,0,0
0,the,0,0
0,United,0,0
0,States,0,0
0,have,0,0
0,been,0,0
0,challenging,0,0
0,.,1,1
1,However,1,1
0,",",1,1
0,most,4,3
0,of,3,4
0,the,3,4
0,arguments,3,4
0,used,3,4
0,for,3,4
0,gun,3,4
0,control,3,4
0,are,3,4
0,the,3,4
0,result,3,4
0,of,3,4
0,careful,3,4
0,manipulation,3,4
0,of,3,4
0,data,3,4
0,and,3,4
0,emotional,3,4
0,appeal,3,4
0,.,1,1
1,[?]3,4,1
0,innocent,3,3
0,&,3,4
0,helpless,3,4
0,children,3,4
0,are,3,4
0,killed,3,4
0,by,3,4
0,abortion,3,4
0,every,3,4
0,day,3,4
0,in,1,1
0,North,1,1
0,Dakota,1,1
0,North,1,1
0,Dakota,1,1
0,Abortion,1,1
0,Facts,1,1
0,State,1,1
0,abortion,1,1
0,statistics,1,1
0,from,1,1
0,the,1,1
0,leading,1,1
0,public,1,1
0,and,1,1
0,private,1,1
0,sources,1,1
0,.,1,1
1,Guncontrol,2,2
0,laws,0,0
0,help,0,0
0,keep,0,0
0,the,0,0
0,public,0,0
0,safe,0,0
0,from,0,0
0,heavy,0,0
0,artillery,0,0
0,weapons,0,0
0,.,1,1
1,Several,1,1
0,months,1,1
0,later,1,1
0,",",1,1
0,Holder,1,1
0,has,1,1
0,authorized,1,1
0,death,1,1
0,penalty,1,1
0,prosecutions,1,1
0,at,1,1
0,a,1,1
0,pace,1,1
0,comparable,1,1
0,to,1,1
0,that,1,1
0,of,1,1
0,his,1,1
0,immediate,1,1
0,predecessor,1,1
0,",",1,1
0,according,1,1
0,to,1,1
0,the,1,1
0,Federal,1,1
0,Death,1,1
0,Penalty,1,1
0,Resource,1,1
0,Center,1,1
0,.,1,1
1,Crimes,2,2
0,would,0,0
0,run,0,0
0,rampant,0,0
0,as,0,0
0,never,0,0
0,before,0,0
0,if,0,0
0,there,0,0
0,is,0,0
0,not,0,0
0,some,0,0
0,way,0,0
0,to,0,0
0,deter,0,0
0,people,0,0
0,from,0,0
0,committing,0,0
0,repulsive,0,0
0,acts,0,0
0,of,0,0
0,crime,0,0
0,(,1,1
0,Messerli,1,1
0,",",1,1
0,2008,1,1
0,),1,1
0,.,1,1
1,Even,1,1
0,though,1,1
0,there,1,1
0,are,1,1
0,these,1,1
0,federal,1,1
0,laws,1,1
0,requiring,1,1
0,the,1,1
0,use,1,1
0,of,1,1
0,the,1,1
0,death,1,1
0,penalty,1,1
0,for,1,1
0,the,1,1
0,crimes,1,1
0,",",1,1
0,State,1,1
0,laws,1,1
0,only,1,1
0,consider,1,1
0,one,1,1
0,crime,1,1
0,",",1,1
0,murder,1,1
0,",",1,1
0,to,1,1
0,be,1,1
0,a,1,1
0,capital,1,1
0,offense,1,1
0,.,1,1
0,.,1,1
0,.,1,1
0,.,1,1
1,If,1,1
0,the,1,1
0,government,1,1
0,legalizes,1,1
0,marijuana,1,1
0,then,1,1
0,there,1,2
0,will,1,0
0,be,1,0
0,farmers,1,0
0,that,1,0
0,grow,1,0
0,it,1,0
0,.,1,1
1,The,1,1
0,American,1,1
0,Psychological,1,1
0,Association,1,1
0,has,1,1
0,concluded,1,1
0,that,1,1
0,abortion,2,2
0,rarely,0,0
0,causes,0,0
0,any,0,0
0,long,0,0
0,-,0,0
0,lasting,0,0
0,or,0,0
0,severe,0,0
0,psychological,0,0
0,after,0,0
0,-,0,0
0,effects,0,0
0,.,1,1
1,In,1,1
0,fact,1,1
0,",",1,1
0,as,4,3
0,federal,3,4
0,minimum,3,4
0,wages,3,4
0,increase,3,4
0,",",3,4
0,these,3,4
0,workers,3,4
0,become,3,4
0,a,3,4
0,larger,3,4
0,share,3,4
0,of,3,4
0,the,3,4
0,minimum,3,4
0,wage,3,4
0,workforce,3,4
0,as,3,4
0,they,3,4
0,crowd,3,4
0,out,3,4
0,those,3,4
0,workers,3,4
0,with,3,4
0,fewer,3,4
0,skills,3,4
0,.,1,1
1,Generated,1,1
0,throughout,1,1
0,all,1,1
0,parts,1,1
0,of,1,1
0,the,1,1
0,fuel,1,1
0,cycle,1,1
0,",",1,1
0,this,4,3
0,waste,3,4
0,poses,3,4
0,a,3,4
0,serious,3,4
0,danger,3,4
0,to,3,4
0,human,3,4
0,health,3,4
0,.,1,1
1,In,1,1
0,addition,1,1
0,",",1,1
0,the,1,1
0,emergence,1,1
0,of,1,1
0,a,1,1
0,cheaper,1,1
0,shale,1,1
0,gas,1,1
0,facilitates,1,1
0,the,1,1
0,supply,1,1
0,of,1,1
0,energy,1,1
0,sources,1,1
0,for,1,1
0,coal,1,1
0,-,1,1
0,fired,1,1
0,power,1,1
0,plants,1,1
0,.,1,1
1,Uniforms,2,2
0,aid,0,0
0,in,0,0
0,fostering,0,0
0,self,0,0
0,-,0,0
0,esteem,0,0
0,by,1,0
0,eliminating,1,0
0,external,1,0
0,differences,1,0
0,that,1,1
0,may,1,1
0,once,1,1
0,have,1,1
0,led,1,1
0,to,1,1
0,students,1,1
0,being,1,1
0,teased,1,1
0,.,1,1
1,The,1,1
0,best,1,1
0,economic,1,1
0,research,1,1
0,",",1,1
0,and,1,1
0,real,1,1
0,world,1,1
0,experiences,1,1
0,with,1,1
0,minimum,1,1
0,wage,1,1
0,increases,1,1
0,",",1,1
0,confirms,1,1
0,that,1,1
0,raising,2,2
0,the,0,0
0,minimum,0,0
0,wage,0,0
0,does,0,0
0,not,0,0
0,cause,0,0
0,job,0,0
0,loss,0,0
0,.,1,1
1,To,1,1
0,that,1,1
0,end,1,1
0,",",1,1
0,AUL,1,1
0,has,1,1
0,introduced,1,1
0,its,1,1
0,Women,1,1
0,',1,1
0,s,1,1
0,Protection,1,1
0,Project,1,1
0,to,1,1
0,highlight,1,1
0,abortion,1,1
0,',1,1
0,s,1,1
0,negative,1,1
0,impact,1,1
0,on,1,1
0,women,1,1
0,and,1,1
0,to,1,1
0,recommend,1,1
0,specific,1,1
0,legislative,1,1
0,solutions,1,1
0,to,1,1
0,the,1,3
0,growing,1,4
0,concerns,1,4
0,regarding,1,4
0,the,1,4
0,health,1,4
0,risks,1,4
0,to,1,4
0,women,1,4
0,from,1,4
0,abortion,1,4
0,.,1,1
1,A,2,1
0,If,0,2
0,we,0,0
0,can,0,0
0,make,0,0
0,GNEP,0,0
0,a,0,0
0,reality,0,0
0,",",0,0
0,we,0,0
0,can,0,0
0,make,0,0
0,the,0,0
0,world,0,0
0,a,0,0
0,better,0,0
0,",",0,0
0,cleaner,0,0
0,",",0,0
0,safer,0,0
0,place,0,0
0,to,0,0
0,live,0,0
0,",",1,1
0,"""",1,1
0,Secretary,1,1
0,Sam,1,1
0,Bodman,1,1
0,said,1,1
0,.,1,1
1,They,1,1
0,cite,1,1
0,a,1,1
0,National,1,1
0,Academy,1,1
0,of,1,1
0,Sciences,1,1
0,panel,1,1
0,that,1,1
0,found,1,1
0,that,1,1
0,a,1,1
0,50,1,1
0,%,1,1
0,increase,1,1
0,in,1,1
0,the,1,1
0,probability,1,1
0,of,1,1
0,incarceration,1,1
0,has,1,1
0,a,1,1
0,deterrent,1,1
0,effect,1,1
0,that,1,1
0,is,1,1
0,approximately,1,1
0,twice,1,1
0,as,1,1
0,large,1,1
0,as,1,1
0,that,1,1
0,resulting,1,1
0,from,1,1
0,a,1,1
0,50,1,1
0,%,1,1
0,increase,1,1
0,in,1,1
0,the,1,1
0,average,1,1
0,jail,1,1
0,term,1,1
0,.,1,1
1,The,1,1
0,range,1,1
0,of,1,1
0,the,1,1
0,clone,1,1
0,is,1,1
0,limited,1,1
0,however,1,1
0,",",1,1
0,as,1,1
0,it,1,1
0,can,1,1
0,not,1,1
0,travel,1,1
0,very,1,1
0,far,1,1
0,from,1,1
0,the,1,1
0,original,1,1
0,body,1,1
0,without,1,1
0,losing,1,1
0,control,1,1
0,.,1,1
1,Marijuana,2,2
0,can,0,0
0,be,0,0
0,used,0,0
0,as,0,0
0,medicine,0,0
0,because,0,0
0,it,0,0
0,helps,0,0
0,to,0,0
0,stimulate,0,0
0,apetite,0,0
0,and,0,0
0,relieve,0,0
0,nausea,0,0
0,in,0,0
0,cancer,0,0
0,and,0,0
0,AIDS,0,0
0,patients,0,0
0,.,1,1
1,The,4,3
0,cleanup,3,4
0,after,3,4
0,the,3,4
0,detonation,3,4
0,of,3,4
0,one,3,4
0,of,3,4
0,these,3,4
0,bombs,3,4
0,can,3,4
0,cost,3,4
0,millions,3,4
0,and,3,1
0,the,3,3
0,deactivation,3,4
0,and,3,4
0,decontamination,3,4
0,of,3,4
0,the,3,4
0,weapon,3,4
0,itself,3,4
0,is,3,4
0,incredibly,3,4
0,expensive,3,4
0,.,1,1
1,How,1,1
0,can,1,1
0,this,1,1
0,change,1,1
0,be,1,1
0,applied,1,1
0,to,1,1
0,all,1,1
0,clones,1,1
0,without,1,1
0,the,1,1
0,clones,1,1
0,having,1,1
0,to,1,1
0,manually,1,1
0,accept,1,1
0,the,1,1
0,change,1,1
0,?,1,1
1,In,1,1
0,the,1,1
0,United,1,1
0,States,1,1
0,the,1,1
0,methods,1,1
0,of,1,1
0,executions,1,1
0,we,1,1
0,use,1,1
0,include,1,1
0,lethal,1,1
0,injection,1,1
0,",",1,1
0,electrocution,1,1
0,",",1,1
0,gas,1,1
0,chamber,1,1
0,",",1,1
0,hanging,1,1
0,and,1,1
0,firing,1,1
0,squad,1,1
0,",",1,1
0,but,1,1
0,the,1,1
0,most,1,1
0,commonly,1,1
0,used,1,1
0,method,1,1
0,is,1,1
0,lethal,1,1
0,injection,1,1
0,.,1,1
1,In,1,1
0,the,1,1
0,earlier,1,1
0,ruling,1,1
0,",",1,1
0,a,4,3
0,federal,3,4
0,judge,3,4
0,said,3,4
0,the,3,3
0,death,3,4
0,penalty,3,4
0,amounted,3,4
0,to,3,4
0,the,3,4
0,"""",3,4
0,state,3,4
0,-,3,4
0,sponsored,3,4
0,murder,3,4
0,of,3,4
0,innocent,3,4
0,human,3,4
0,beings,3,4
0,.,1,1
0,"""",1,1
1,How,1,1
0,much,1,1
0,drug,1,1
0,-,1,1
0,related,1,1
0,crime,1,1
0,",",1,1
0,violence,1,1
0,",",1,1
0,and,1,1
0,corruption,1,1
0,would,1,1
0,marijuana,1,1
0,legalization,1,1
0,eliminate,1,1
0,?,1,1
1,a,1,1
0,[,1,1
0,W,4,3
0,],3,4
0,e,3,4
0,can,3,4
0,cut,3,4
0,carbon,3,4
0,dioxide,3,4
0,(,3,4
0,CO2,3,4
0,),3,4
0,emissions,3,4
0,in,3,4
0,the,3,4
0,United,3,4
0,States,3,4
0,nearly,3,4
0,75,3,4
0,%,3,4
0,by,3,4
0,2050,3,4
0,without,3,4
0,relying,3,4
0,on,3,4
0,dangerous,3,4
0,nuclear,3,4
0,power,3,4
0,or,1,1
0,expensive,1,1
0,new,1,1
0,coal,1,1
0,technologies,1,1
0,.,1,1
1,Pennsylvania,1,1
0,SB,1,1
0,1003,1,1
0,and,1,1
0,HB,1,1
0,1653,1,1
0,",",1,1
0,also,1,1
0,known,1,1
0,as,1,1
0,the,1,1
0,Compassionate,1,1
0,Use,1,1
0,Medical,1,1
0,Marijuana,1,1
0,Act,1,1
0,",",1,1
0,provides,1,1
0,'for,1,1
0,the,1,1
0,medical,1,1
0,use,1,1
0,of,1,1
0,marijuana,1,1
0,;,1,1
0,and,1,1
0,repealing,1,1
0,provisions,1,1
0,of,1,1
0,law,1,1
0,that,1,1
0,prohibit,1,1
0,and,1,1
0,penalize,1,1
0,marijuana,1,1
0,use',1,1
0,.,1,1
1,There,1,1
0,is,1,1
0,a,1,1
0,significant,1,1
0,temptation,1,1
0,for,1,1
0,the,1,1
0,gun,1,1
0,-,1,1
0,control,1,1
0,lobby,1,1
0,to,1,1
0,support,1,1
0,only,1,1
0,gun,1,1
0,-,1,1
0,control,1,1
0,Democrats,1,1
0,and,1,1
0,hope,1,1
0,for,1,1
0,a,1,1
0,clean,1,1
0,sweep,1,1
0,in,1,1
0,the,1,1
0,next,1,1
0,election,1,1
0,.,1,1
1,The,1,1
0,first,1,1
0,was,1,1
0,the,1,1
0,report,1,1
0,of,1,1
0,a,1,1
0,study,1,1
0,that,1,1
0,found,1,1
0,that,1,1
0,countries,2,2
0,which,0,0
0,have,0,0
0,implemented,0,0
0,strict,0,0
0,gun,0,0
0,control,0,0
0,laws,0,0
0,experienced,0,0
0,a,0,0
0,decline,0,0
0,in,0,0
0,the,0,0
0,number,0,0
0,of,0,0
0,murders,0,0
0,.,1,1
1,The,1,1
0,decision,1,1
0,is,1,1
0,likely,1,1
0,to,1,1
0,please,1,1
0,business,1,1
0,groups,1,1
0,who,1,1
0,had,1,1
0,warned,1,1
0,that,1,1
0,a,2,2
0,premature,0,0
0,shut,0,0
0,down,0,0
0,of,0,0
0,Switzerland's,0,0
0,nuclear,0,0
0,reactors,0,0
0,could,0,0
0,lead,0,0
0,to,0,0
0,higher,0,0
0,electricity,0,0
0,costs,0,0
0,and,0,0
0,negatively,0,0
0,impact,0,0
0,the,0,0
0,country's,1,0
0,energy,1,0
0,-,1,1
0,hungry,1,1
0,manufacturing,1,1
0,sector,1,1
0,.,1,1
1,The,1,1
0,dirty,1,1
0,little,1,1
0,secret,1,1
0,is,1,1
0,that,1,1
0,gun,4,3
0,control,3,4
0,laws,3,4
0,do,3,4
0,not,3,4
0,actually,3,4
0,control,3,4
0,guns,3,4
0,.,1,1
1,Justice,1,1
0,for,1,1
0,Juveniles,1,1
0,Capital,1,1
0,punishment,1,1
0,is,1,1
0,the,1,1
0,ultimate,1,1
0,punishment,1,1
0,that,1,1
0,can,1,1
0,be,1,1
0,received,1,1
0,by,1,1
0,a,1,1
0,convicted,1,1
0,criminal,1,1
0,in,1,1
0,a,1,1
0,capital,1,1
0,offence,1,1
0,.,1,1
1,From,1,1
0,the,1,1
0,results,1,1
0,obtained,1,1
0,the,1,1
0,software,1,1
0,reliability,1,1
0,can,1,1
0,be,1,1
0,both,1,1
0,improved,1,1
0,and,1,1
0,its,1,1
0,value,1,1
0,estimated,1,1
0,.,1,1
1,Pro,1,1
0,gun,1,1
0,lobbyists,1,1
0,who,1,1
0,don't,1,1
0,care,1,1
0,who,1,1
0,gets,1,1
0,killed,1,1
0,ignore,1,1
0,the,1,1
0,fact,1,1
0,that,1,1
0,children,2,2
0,and,0,0
0,women,0,0
0,are,0,0
0,much,0,0
0,more,0,0
0,likely,0,0
0,to,0,0
0,die,0,0
0,if,0,0
0,there's,0,0
0,a,0,0
0,gun,0,0
0,in,0,0
0,their,0,0
0,house,0,0
0,.,1,1
1,Yes,1,1
0,",",1,1
0,you,1,1
0,may,1,1
0,argue,1,1
0,about,1,1
0,the,1,1
0,"""",1,1
0,barriers,1,1
0,between,1,1
0,rich,1,1
0,and,1,1
0,poor,1,1
0,"""",1,1
0,",",1,1
0,but,1,1
0,I,1,1
0,can,1,1
0,honestly,1,1
0,say,1,1
0,",",1,1
0,after,1,1
0,ten,1,1
0,years,1,1
0,of,1,1
0,school,1,1
0,",",1,1
0,I,1,3
0,have,1,4
0,NEVER,1,4
0,seen,1,4
0,anyone,1,4
0,picked,1,4
0,on,1,4
0,for,1,4
0,their,1,4
0,clothes,1,4
0,.,1,1
1,Opponents,1,1
0,feel,1,1
0,that,1,1
0,uniforms,4,3
0,are,3,4
0,just,3,4
0,a,3,4
0,new,3,4
0,gimmick,3,4
0,that,3,4
0,will,3,4
0,have,3,4
0,little,3,4
0,effect,3,4
0,on,3,4
0,education,3,4
0,.,1,1
1,The,1,1
0,only,1,1
0,major,1,1
0,exception,1,1
0,-,1,1
0,-,1,1
0,which,1,1
0,has,1,1
0,so,1,1
0,far,1,1
0,dominated,1,1
0,the,1,1
0,media,1,1
0,coverage,1,1
0,-,1,1
0,-,1,1
0,was,1,1
0,with,1,1
0,respect,1,1
0,to,1,1
0,the,1,1
0,employment,1,1
0,effects,1,1
0,of,1,1
0,a,1,1
0,minimum,1,1
0,-,1,1
0,wage,1,1
0,increase,1,1
0,",",1,1
0,where,1,1
0,the,1,1
0,CBO,1,1
0,decided,1,1
0,to,1,1
0,saw,1,1
0,the,1,1
0,baby,1,1
0,in,1,1
0,half,1,1
0,.,1,1
1,The,4,3
0,Olkiluoto,3,4
0,construction,3,4
0,project,3,4
0,in,3,4
0,Finland,3,4
0,is,3,4
0,rapidly,3,4
0,becoming,3,4
0,an,3,4
0,example,3,4
0,of,3,4
0,all,3,4
0,that,3,4
0,can,3,4
0,go,3,4
0,wrong,3,4
0,in,3,4
0,economic,3,4
0,terms,3,4
0,with,3,4
0,nuclear,3,4
0,new,3,4
0,build,3,4
0,.,1,1
1,Magdalena,1,1
0,',1,1
0,s,1,1
0,clones,1,1
0,can,1,1
0,also,1,1
0,exist,1,1
0,at,1,1
0,great,1,1
0,distance,1,1
0,from,1,1
0,her,1,1
0,.,1,1
1,This,1,1
0,turn,1,1
0,to,1,1
0,Nuclear,1,1
0,energy,1,1
0,may,1,1
0,not,1,1
0,come,1,1
0,as,1,1
0,a,1,1
0,surprise,1,1
0,given,1,1
0,that,1,1
0,Saudi,1,2
0,Arabia,1,0
0,is,1,0
0,faced,1,0
0,with,1,0
0,a,1,0
0,strong,1,0
0,growth,1,0
0,of,1,0
0,electricity,1,0
0,demand,1,0
0,.,1,1
1,Also,1,1
0,people,1,1
0,would,1,1
0,say,1,1
0,that,1,1
0,the,4,3
0,users,3,3
0,would,3,4
0,abuse,3,4
0,it,3,4
0,and,3,4
0,not,3,4
0,use,3,4
0,it,3,4
0,for,3,4
0,its,3,4
0,medical,3,4
0,reasons,3,4
0,.,1,1
1,Lethal,1,1
0,injection,1,1
0,",",1,1
0,gas,1,1
0,chamber,1,1
0,",",1,1
0,firing,1,1
0,squad,1,1
0,",",1,1
0,electrocution,1,1
0,",",1,1
0,and,1,1
0,hanging,1,1
0,are,1,1
0,the,1,1
0,methods,1,1
0,of,1,1
0,death,1,1
0,afforded,1,1
0,for,1,1
0,those,1,1
0,who,1,1
0,commit,1,1
0,such,1,1
0,heinous,1,1
0,acts,1,1
0,.,1,1
1,This,1,1
0,also,1,1
0,prevent,1,1
0,farmers,1,1
0,from,1,1
0,using,1,1
0,water,1,1
0,from,1,1
0,federally,1,1
0,managed,1,1
0,resources,1,1
0,.,1,1
1,According,1,1
0,toA,1,1
0,a,1,1
0,leaked,1,1
0,letter,1,1
0,to,1,1
0,the,1,1
0,European,1,1
0,Commission,1,1
0,",",1,1
0,they,1,1
0,have,1,1
0,voiced,1,1
0,their,1,1
0,wish,1,1
0,that,1,1
0,nuclear,2,2
0,energy,0,0
0,should,0,0
0,be,0,0
0,on,0,0
0,par,0,0
0,with,0,0
0,young,0,0
0,renewable,0,0
0,energy,0,0
0,technologies,0,0
0,",",1,1
0,thus,1,1
0,making,1,1
0,their,1,1
0,struggling,1,1
0,nuclear,1,1
0,projectsA,1,1
0,eligible,1,1
0,to,1,1
0,receive,1,1
0,EU,1,1
0,subsidies,1,1
0,.,1,1
1,Meanwhile,1,1
0,the,1,1
0,Indonesian,1,1
0,Nuclear,1,1
0,Energy,1,1
0,Regulatory,1,1
0,Agency,1,1
0,(,1,1
0,Bapeten,1,1
0,),1,1
0,has,1,1
0,confirmed,1,1
0,that,1,1
0,the,1,1
0,country,1,1
0,`,1,1
0,s,1,1
